"","X","id.s","host_species","host_genus","host_order","host_class","gbif_id","iso3c","coord_status","coordinate_resolution_processed","gadm_adm1","gadm_adm2","gadm_adm3","start_date","end_date","temporal_resolution","number_of_hosts","trap_nights_clean","trap_nights_status","host_species_original","host_genus_original","event_date_raw","pathogen_record_id","pathogen_species_cleaned","pathogen_species_ncbi","ncbi_id","number_tested","number_positive","number_negative","number_inconclusive","pathogen_species_original","note","mean","Mahalanobis_dist","Marginality","Specificity","Suitability","mean.1","Centroid_d","Boundary_d","in_range_d","bp_X","bp_Y","Centroid_r","Boundary_r","in_range_r"
"8502",44364,"david_43803 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-09-18","2007-09-18","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-09-18","david_54254","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8503",44365,"david_43804 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-10-02","2007-10-02","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-10-02","david_54255","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8504",44366,"david_43805 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-10-16","2007-10-16","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-10-16","david_54256","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8505",44367,"david_43806 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-12-19","2007-12-19","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-12-19","david_54257","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8506",44368,"david_43807 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-07","2007-08-07","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-07","david_54258","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8507",44369,"david_43808 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-21","2007-08-21","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-21","david_54259","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8508",44370,"david_43809 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-10-16","2007-10-16","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-10-16","david_54260","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8509",44375,"david_43810 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-07","2007-08-07","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-07","david_54261","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8510",44376,"david_43811 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-07","2007-08-07","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-07","david_54262","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8511",44377,"david_43812 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-21","2007-08-21","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-21","david_54263","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8512",44378,"david_43813 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-09-04","2007-09-04","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-09-04","david_54264","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8513",44379,"david_43814 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-09-18","2007-09-18","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-09-18","david_54265","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8514",44380,"david_43815 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-10-02","2007-10-02","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-10-02","david_54266","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8515",44381,"david_43816 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-10-17","2007-10-17","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-10-17","david_54267","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8516",44382,"david_43817 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-07","2007-08-07","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-07","david_54268","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8517",44383,"david_43818 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-07","2007-08-07","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-07","david_54269","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8518",44384,"david_43819 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-21","2007-08-21","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-21","david_54270","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8519",44389,"david_43820 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-07","2007-08-07","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-07","david_54271","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8520",44390,"david_43821 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-07","2007-08-07","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-07","david_54272","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8521",44391,"david_43822 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-07","2007-08-07","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-07","david_54273","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8522",44392,"david_43823 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-07","2007-08-07","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-07","david_54274","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8523",44393,"david_43824 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-21","2007-08-21","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-21","david_54275","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8524",44394,"david_43825 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-07","2007-08-07","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-07","david_54276","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8525",44395,"david_43826 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-07","2007-08-07","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-07","david_54277","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8526",44396,"david_43827 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-22","2007-08-22","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-22","david_54278","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8527",44397,"david_43828 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-09-05","2007-09-05","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-09-05","david_54279","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8528",44398,"david_43829 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-09-19","2007-09-19","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-09-19","david_54280","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8529",44399,"david_4383 david_21","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"LTU","valid","village","LTU.10_1","LTU.10.5_1",NA,"2018-01-01","2018-12-31","year_only",0,NA,"not_reported","Apodemus flavicollis","Apodemus","2018","david_7047","Orthohantavirus puumalaense","Orthohantavirus puumalaense","3052493",0,NA,NA,NA,"Puumala orthohantavirus",NA,0.296264469623566,2.70079159736633,190.588409423828,0.0144293289631605,0.440092772245407,NA,338.443111907008,2.99528082924795,FALSE,24.7556,55.3913,544.780783751621,186.027146934314,TRUE
"8530",44400,"david_4383 david_21","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"LTU","valid","village","LTU.10_1","LTU.10.5_1",NA,"2018-01-01","2018-12-31","year_only",0,NA,"not_reported","Apodemus flavicollis","Apodemus","2018","david_6768","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",0,NA,NA,NA,"Dobrava-Belgrade orthohantavirus",NA,0.296264469623566,2.70079159736633,190.588409423828,0.0144293289631605,0.440092772245407,NA,338.443111907008,2.99528082924795,FALSE,24.7556,55.3913,544.780783751621,186.027146934314,TRUE
"8531",44401,"david_4383 david_21","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"LTU","valid","village","LTU.10_1","LTU.10.5_1",NA,"2018-01-01","2018-12-31","year_only",0,NA,"not_reported","Apodemus flavicollis","Apodemus","2018","david_7605","Rusne orthohantavirus","Rusne orthohantavirus","2771208",0,NA,NA,NA,"Rusne orthohantavirus",NA,0.296264469623566,2.70079159736633,190.588409423828,0.0144293289631605,0.440092772245407,NA,338.443111907008,2.99528082924795,FALSE,24.7556,55.3913,544.780783751621,186.027146934314,TRUE
"8532",44402,"david_4383 david_21","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"LTU","valid","village","LTU.10_1","LTU.10.5_1",NA,"2018-01-01","2018-12-31","year_only",0,NA,"not_reported","Apodemus flavicollis","Apodemus","2018","david_7326","Orthohantavirus tulaense","Orthohantavirus tulaense","3052503",0,NA,NA,NA,"Tula orthohantavirus",NA,0.296264469623566,2.70079159736633,190.588409423828,0.0144293289631605,0.440092772245407,NA,338.443111907008,2.99528082924795,FALSE,24.7556,55.3913,544.780783751621,186.027146934314,TRUE
"8533",44403,"david_43830 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-07","2007-08-07","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-07","david_54281","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8534",44404,"david_43831 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-21","2007-08-21","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-21","david_54282","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"8535",44405,"david_43832 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2007-08-08","2007-08-08","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2007-08-08","david_54283","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
