"longitude","latitude","n_records","n_assays","assays_present","n_species","species_present","total_tested","has_multiple_assays"
19.9136,41.5808,1,1,"Culture/molecular",1,"Apodemus flavicollis",6,FALSE
20.0233,40.2953,2,1,"Culture/molecular",2,"Apodemus flavicollis, Rattus rattus",3,FALSE
20.05,42.383,1,1,"Culture/molecular",1,"Apodemus flavicollis",1,FALSE
20.1,39.95,1,1,"Culture/molecular",1,"Apodemus flavicollis",3,FALSE
20.133,40.067,2,1,"Culture/molecular",2,"Apodemus flavicollis, Rattus rattus",13,FALSE
20.1833,40.8667,2,1,"Culture/molecular",2,"Apodemus flavicollis, Rattus rattus",6,FALSE
20.227,40.5992,1,1,"Culture/molecular",1,"Rattus rattus",1,FALSE
20.229,43.581,2,1,"Serology",2,"Apodemus flavicollis, Sorex araneus",26,FALSE
20.3179,41.1917,1,1,"Culture/molecular",1,"Apodemus flavicollis",12,FALSE
20.35,43.88,3,1,"Serology",3,"Apodemus agrarius, Apodemus flavicollis, Sorex araneus",100,FALSE
20.3514,40.2372,1,1,"Culture/molecular",1,"Apodemus flavicollis",1,FALSE
20.3586843288336,43.8970582839561,3,1,"Serology",3,"Apodemus agrarius, Apodemus flavicollis, Sorex araneus",78,FALSE
20.4012,42.0447,2,1,"Culture/molecular",2,"Apodemus flavicollis, Rattus rattus",4,FALSE
20.4164,42.0769,2,1,"Culture/molecular",2,"Apodemus flavicollis, Rattus rattus",7,FALSE
20.4388888888888,44.7555555555555,1,1,"Culture/molecular",1,"Apodemus flavicollis",57,FALSE
20.4628,41.691,1,1,"Culture/molecular",1,"Apodemus flavicollis",19,FALSE
20.4966,40.298,2,1,"Culture/molecular",2,"Apodemus flavicollis, Rattus rattus",27,FALSE
20.5205555555555,44.6886111111111,1,1,"Culture/molecular",1,"Apodemus flavicollis",32,FALSE
20.6639,40.9011,2,1,"Culture/molecular",2,"Apodemus flavicollis, Rattus rattus",10,FALSE
20.7667,69.0167,1,1,"Culture/molecular",1,"Sorex araneus",2,FALSE
20.7808,40.6181,2,1,"Culture/molecular",2,"Apodemus flavicollis, Rattus rattus",27,FALSE
20.82,39.9,1,1,"Serology",1,"Rattus rattus",51,FALSE
20.8206616133219,39.9049827829726,1,1,"Serology",1,"Apodemus flavicollis",33,FALSE
20.988,40.6211,1,1,"Culture/molecular",1,"Apodemus flavicollis",11,FALSE
21.129,39.547,1,1,"Serology",1,"Rattus rattus",3,FALSE
21.183,44.617,2,1,"Serology",2,"Apodemus agrarius, Apodemus flavicollis",62,FALSE
21.25,48.72,1,1,"Culture/molecular",1,"Sorex araneus",1,FALSE
21.365,55.3013,4,1,"Culture/molecular",1,"Apodemus agrarius",1004,FALSE
21.5905555555555,44.0049694444444,3,1,"Serology",3,"Apodemus agrarius, Apodemus flavicollis, Sorex araneus",67,FALSE
21.6,49.63,3,1,"Serology",1,"Apodemus flavicollis",54,FALSE
21.6397222222222,44.1005555555555,1,1,"Culture/molecular",1,"Apodemus flavicollis",14,FALSE
21.6577665801853,48.8166507909958,2,1,"Culture/molecular",2,"Apodemus agrarius, Apodemus flavicollis",2,FALSE
21.7167,63.1167,1,1,"Culture/molecular",1,"Sorex araneus",1,FALSE
21.8941666666666,42.3411111111111,1,1,"Culture/molecular",1,"Apodemus flavicollis",12,FALSE
21.92,49.42,3,1,"Serology",1,"Apodemus flavicollis",21,FALSE
21.94,49.64,6,1,"Serology",2,"Apodemus agrarius, Apodemus flavicollis",126,FALSE
21.9929,55.5556,4,1,"Culture/molecular",1,"Apodemus agrarius",20,FALSE
22.0061,62.9764,1,1,"Culture/molecular",1,"Sorex araneus",1,FALSE
22.01,49.59,6,1,"Serology",2,"Apodemus agrarius, Apodemus flavicollis",21,FALSE
22.1,49.56,6,1,"Serology",2,"Apodemus agrarius, Apodemus flavicollis",42,FALSE
22.11,49.64,6,1,"Serology",2,"Apodemus agrarius, Apodemus flavicollis",18,FALSE
22.33,49.83,3,1,"Serology",1,"Apodemus flavicollis",30,FALSE
22.3851479536746,58.5379113551404,1,1,"Serology",1,"Apodemus agrarius",8,FALSE
22.4707,55.2416,4,1,"Culture/molecular",1,"Apodemus agrarius",4,FALSE
22.4905509114071,58.2588280465956,2,1,"Serology",2,"Apodemus agrarius, Apodemus flavicollis",59,FALSE
22.5,58.4167,1,1,"Serology",1,"Apodemus agrarius",3,FALSE
22.5667,62.733,1,1,"Culture/molecular",1,"Sorex araneus",1,FALSE
22.6138,49.2238,1,1,"Culture/molecular",1,"Sorex araneus",18,FALSE
22.6356875770726,58.4161823280977,2,1,"Serology",2,"Apodemus agrarius, Apodemus flavicollis",103,FALSE
22.6892758420308,58.5125584062484,2,1,"Serology",2,"Apodemus agrarius, Apodemus flavicollis",22,FALSE
22.7325873845044,58.5144255623914,2,1,"Serology",2,"Apodemus agrarius, Apodemus flavicollis",54,FALSE
22.8417,62.7917,1,1,"Culture/molecular",1,"Sorex araneus",1,FALSE
22.9,61.3333,1,1,"Culture/molecular",1,"Sorex araneus",1,FALSE
23.03695,41.28556,1,1,"Culture/molecular",1,"Apodemus flavicollis",4,FALSE
23.058247353291,45.7754937080014,2,1,"Culture/molecular",2,"Apodemus agrarius, Apodemus flavicollis",42,FALSE
23.0813041364259,58.5044116417014,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
23.1757,55.6065,4,1,"Culture/molecular",1,"Apodemus agrarius",120,FALSE
23.7667,60.8,1,1,"Culture/molecular",1,"Sorex araneus",3,FALSE
23.825,41.336,1,1,"Culture/molecular",1,"Apodemus flavicollis",8,FALSE
23.9312,54.3979,4,1,"Culture/molecular",1,"Apodemus agrarius",32,FALSE
23.9616,54.5435,4,1,"Culture/molecular",1,"Apodemus agrarius",84,FALSE
23.9707,54.4184,4,1,"Culture/molecular",1,"Apodemus agrarius",12,FALSE
23.98957601,51.26856999,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",2,TRUE
23.99001304,51.26852104,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
23.99014204,51.26849203,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
23.99049701,51.26650502,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",2,TRUE
23.99059298,51.26845297,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",3,TRUE
23.990811,51.26684801,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",2,TRUE
23.99088903,51.267164,1,1,"Serology",1,"Apodemus flavicollis",2,FALSE
23.99094201,51.26720197,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
23.99105399,51.26720499,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",2,TRUE
23.99106698,51.268356,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",3,TRUE
23.99142397,51.26826304,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
23.99169101,51.26823496,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",3,TRUE
23.99170501,51.26721396,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
23.99170602,51.26728797,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
23.99170602,51.26735,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
23.99182898,51.26822398,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
23.99229803,51.26812901,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
23.99247204,51.26815198,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
23.99378498,51.26836002,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",2,TRUE
23.99383401,51.26899503,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
23.99389696,51.26892999,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
23.99394298,51.26904096,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",2,TRUE
23.99399998,51.26678296,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",3,TRUE
23.99415999,51.26678699,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
23.99417298,51.26909704,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
23.99434598,51.26684097,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
23.99451203,51.26917298,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",3,TRUE
23.99454103,51.26689101,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",6,TRUE
23.99474303,51.268615,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",2,TRUE
23.99474597,51.26693501,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",3,TRUE
23.99488402,51.26825801,1,1,"Serology",1,"Apodemus flavicollis",2,FALSE
23.99513103,51.26685999,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
23.99523497,51.26686997,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",4,TRUE
23.99553697,51.26679998,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",2,TRUE
23.99570997,51.26677098,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",3,TRUE
23.99673399,51.26650401,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",3,TRUE
23.997413,51.26640603,3,2,"Culture/molecular, Serology",2,"Apodemus agrarius, Apodemus flavicollis",6,TRUE
24.0667,60.25,2,1,"Culture/molecular",1,"Sorex araneus",5,FALSE
24.0667,68,1,1,"Culture/molecular",1,"Sorex araneus",4,FALSE
24.08129901,51.20439604,1,1,"Serology",1,"Apodemus flavicollis",2,FALSE
24.08137696,51.204403,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08151199,51.20440098,3,2,"Culture/molecular, Serology",2,"Apodemus agrarius, Apodemus flavicollis",4,TRUE
24.081615,51.20440501,2,1,"Serology",2,"Apodemus agrarius, Apodemus flavicollis",2,FALSE
24.08200703,51.20445396,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08211197,51.20445798,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08227701,51.20446402,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.082448,51.20441196,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",3,TRUE
24.08252402,51.20437902,1,1,"Serology",1,"Apodemus flavicollis",2,FALSE
24.08272301,51.20439202,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",2,TRUE
24.08296097,51.20443996,2,1,"Serology",2,"Apodemus agrarius, Apodemus flavicollis",2,FALSE
24.08309801,51.20441498,3,2,"Culture/molecular, Serology",2,"Apodemus agrarius, Apodemus flavicollis",3,TRUE
24.08322399,51.20440702,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08365399,51.20446997,3,2,"Culture/molecular, Serology",2,"Apodemus agrarius, Apodemus flavicollis",5,TRUE
24.08393604,51.20448598,1,1,"Serology",1,"Apodemus flavicollis",2,FALSE
24.084116,51.20448598,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08421499,51.20448598,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
24.08429001,51.20629798,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",4,TRUE
24.08436997,51.20450098,2,1,"Serology",2,"Apodemus agrarius, Apodemus flavicollis",3,FALSE
24.08438397,51.20628197,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08454004,51.20449704,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08464598,51.20449704,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",2,TRUE
24.08465001,51.20631197,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",3,TRUE
24.08488101,51.20451104,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08499199,51.20451598,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08512803,51.20608902,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08516197,51.20612296,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",2,TRUE
24.08518301,51.20624199,1,1,"Serology",1,"Apodemus agrarius",3,FALSE
24.085195,51.20613503,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
24.08523297,51.20618599,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",2,TRUE
24.08524898,51.20455597,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08532098,51.20585801,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
24.08551804,51.20455303,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",4,TRUE
24.08555299,51.20582297,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08562197,51.20456904,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",2,TRUE
24.08567,51.20583597,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08572599,51.20583002,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08574896,51.20459704,1,1,"Serology",1,"Apodemus flavicollis",2,FALSE
24.08582699,51.20463702,2,1,"Serology",2,"Apodemus agrarius, Apodemus flavicollis",4,FALSE
24.08602598,51.20516097,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
24.08603202,51.20463501,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
24.08611198,51.20462604,1,1,"Serology",1,"Apodemus agrarius",2,FALSE
24.08611701,51.20532501,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",3,TRUE
24.08612598,51.20525502,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",2,TRUE
24.08613201,51.20583203,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
24.08616202,51.20534697,1,1,"Serology",1,"Apodemus flavicollis",2,FALSE
24.08620996,51.20005597,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08622203,51.20540698,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",2,TRUE
24.08622304,51.20462998,4,2,"Culture/molecular, Serology",2,"Apodemus agrarius, Apodemus flavicollis",4,TRUE
24.08630904,51.19936304,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",2,TRUE
24.08632404,51.20547202,1,1,"Serology",1,"Apodemus flavicollis",2,FALSE
24.08633603,51.20463903,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",5,TRUE
24.08640099,51.20554503,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",3,TRUE
24.08652001,51.20462403,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08660299,51.20056903,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08665898,51.20068696,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08680902,51.20091403,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08684799,51.20464498,2,1,"Serology",2,"Apodemus agrarius, Apodemus flavicollis",6,FALSE
24.08688496,51.20095904,1,1,"Serology",1,"Apodemus flavicollis",2,FALSE
24.08724102,51.20159699,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08736901,51.20164703,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08752299,51.20173696,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08775802,51.20198398,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08791602,51.202088,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08799799,51.20213997,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08844399,51.20243199,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08907699,51.20293801,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08915503,51.20295502,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.08946298,51.20300598,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",2,TRUE
24.08959701,51.20293097,1,1,"Serology",1,"Apodemus flavicollis",2,FALSE
24.08979298,51.20284002,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",3,TRUE
24.09005801,51.202735,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",2,TRUE
24.09029103,51.202519,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.09034601,51.202463,3,2,"Culture/molecular, Serology",2,"Apodemus agrarius, Apodemus flavicollis",3,TRUE
24.09045196,51.20239201,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.09055699,51.20229101,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.09081004,51.20216704,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",2,TRUE
24.09088799,51.20213804,3,2,"Culture/molecular, Serology",2,"Apodemus agrarius, Apodemus flavicollis",3,TRUE
24.09125201,51.20197602,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.091466,51.20183403,2,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",2,TRUE
24.09183397,51.20156698,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.09250301,51.20081898,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.09254903,51.20041296,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.092674,51.20018103,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.09282303,51.19954099,2,1,"Serology",2,"Apodemus agrarius, Apodemus flavicollis",2,FALSE
24.09283401,51.19979303,1,1,"Serology",1,"Apodemus flavicollis",1,FALSE
24.3409300450939,42.1915461657089,2,1,"Culture/molecular",2,"Apodemus agrarius, Apodemus flavicollis",267,FALSE
24.3937,56.0782,4,1,"Culture/molecular",1,"Apodemus agrarius",4,FALSE
24.408,55.7296,8,1,"Culture/molecular",2,"Apodemus agrarius, Apodemus flavicollis",124,FALSE
24.6288,56.002,4,1,"Culture/molecular",1,"Apodemus agrarius",4,FALSE
24.6701,54.1886,4,1,"Culture/molecular",1,"Apodemus agrarius",80,FALSE
24.6967,56.1891,4,1,"Culture/molecular",1,"Apodemus agrarius",60,FALSE
24.7191,56.01776,4,1,"Culture/molecular",1,"Apodemus agrarius",56,FALSE
24.7556,55.3913,4,1,"Culture/molecular",1,"Apodemus agrarius",24,FALSE
24.9334,54.6373,4,1,"Culture/molecular",1,"Apodemus agrarius",32,FALSE
25.0324,55.5019,4,1,"Culture/molecular",1,"Apodemus agrarius",96,FALSE
25.1,62.4167,1,1,"Culture/molecular",1,"Sorex araneus",1,FALSE
25.2,61.0167,1,1,"Culture/molecular",1,"Sorex araneus",1,FALSE
25.3896,56.0219,4,1,"Culture/molecular",1,"Apodemus agrarius",24,FALSE
25.4,62.5,1,1,"Culture/molecular",1,"Sorex araneus",3,FALSE
25.5985,54.7929,4,1,"Culture/molecular",1,"Apodemus agrarius",20,FALSE
25.733108,-17.835756,1,1,"Culture/molecular",1,"Rattus rattus",35,FALSE
25.867,-17.85,1,1,"Culture/molecular",1,"Rattus rattus",35,FALSE
26.19353,55.8452,4,1,"Culture/molecular",1,"Apodemus agrarius",32,FALSE
27.6258,-24.5914,2,1,"Culture/molecular",1,"Lemniscomys rosalia",18,FALSE
27.6833,62.9,1,1,"Culture/molecular",1,"Sorex araneus",1,FALSE
28.186,61.058,1,1,"Culture/molecular",1,"Sorex araneus",2,FALSE
28.235647,-14.968367,2,1,"Culture/molecular",2,"Aethomys chrysophilus, Rattus rattus",25,FALSE
28.268092,-15.568578,1,1,"Culture/molecular",1,"Rattus rattus",1,FALSE
28.283,-15.416,2,1,"Culture/molecular",2,"Aethomys chrysophilus, Rattus rattus",37,FALSE
28.436092,-15.435033,2,1,"Culture/molecular",2,"Aethomys chrysophilus, Rattus rattus",11,FALSE
30.98,-7.52,1,1,"Culture/molecular",1,"Lemniscomys striatus",14,FALSE
31.06,-7.29,1,1,"Culture/molecular",1,"Lemniscomys striatus",1,FALSE
31.07,-7.29,1,1,"Culture/molecular",1,"Lemniscomys striatus",1,FALSE
31.09,-7.63,1,1,"Culture/molecular",1,"Lemniscomys striatus",7,FALSE
31.09,-7.62,1,1,"Culture/molecular",1,"Lemniscomys striatus",6,FALSE
31.14,-6.61,1,1,"Culture/molecular",1,"Aethomys chrysophilus",1,FALSE
31.15,-7.42,1,1,"Culture/molecular",1,"Lemniscomys striatus",1,FALSE
31.15,-7.13,1,1,"Culture/molecular",1,"Aethomys chrysophilus",2,FALSE
31.17,-7.86,1,1,"Culture/molecular",1,"Lemniscomys striatus",1,FALSE
31.25,-7.58,2,1,"Culture/molecular",2,"Aethomys chrysophilus, Lemniscomys striatus",3,FALSE
31.26,-7.59,1,1,"Culture/molecular",1,"Lemniscomys striatus",1,FALSE
31.32,-7.63,1,1,"Culture/molecular",1,"Lemniscomys striatus",1,FALSE
31.34,-7.7,1,1,"Culture/molecular",1,"Lemniscomys striatus",2,FALSE
31.35,-7.7,1,1,"Culture/molecular",1,"Lemniscomys striatus",1,FALSE
31.36,-7.74,1,1,"Culture/molecular",1,"Lemniscomys striatus",2,FALSE
31.37,-7.42,1,1,"Culture/molecular",1,"Lemniscomys striatus",1,FALSE
31.48,-7.58,1,1,"Culture/molecular",1,"Lemniscomys striatus",2,FALSE
31.48,-7.43,1,1,"Culture/molecular",1,"Lemniscomys striatus",1,FALSE
31.61,-7.72,1,1,"Culture/molecular",1,"Lemniscomys striatus",1,FALSE
31.85,-8.36,1,1,"Culture/molecular",1,"Aethomys chrysophilus",1,FALSE
32.3916455218636,41.3394402251276,2,2,"Culture/molecular, Serology",1,"Rattus rattus",9,TRUE
32.4095995630388,41.459631954395,2,2,"Culture/molecular, Serology",1,"Rattus rattus",24,TRUE
33.88,-9.34,1,1,"Culture/molecular",1,"Lemniscomys striatus",2,FALSE
33.91,-9.3,1,1,"Culture/molecular",1,"Lemniscomys striatus",3,FALSE
34.64,-2.11,1,1,"Culture/molecular",1,"Aethomys chrysophilus",1,FALSE
34.67,-1.84,1,1,"Culture/molecular",1,"Rattus rattus",1,FALSE
34.83,-9.02,1,1,"Culture/molecular",1,"Rattus rattus",1,FALSE
35.35,-9.83,1,1,"Culture/molecular",1,"Rattus rattus",2,FALSE
35.36,-9.85,1,1,"Culture/molecular",1,"Aethomys chrysophilus",2,FALSE
35.37,-9.84,1,1,"Culture/molecular",1,"Rattus rattus",1,FALSE
35.41,-4.48,1,1,"Culture/molecular",1,"Aethomys chrysophilus",2,FALSE
35.48,-8.04,1,1,"Culture/molecular",1,"Rattus rattus",4,FALSE
35.6,-3.9,1,1,"Culture/molecular",1,"Rattus rattus",1,FALSE
35.76,-4.33,1,1,"Culture/molecular",1,"Aethomys chrysophilus",5,FALSE
35.85,-7.76,1,1,"Culture/molecular",1,"Aethomys chrysophilus",5,FALSE
36.13,-7.65,2,1,"Culture/molecular",2,"Aethomys chrysophilus, Lemniscomys rosalia",13,FALSE
36.26,-7.64,1,1,"Culture/molecular",1,"Aethomys chrysophilus",6,FALSE
36.26,-2.91,1,1,"Culture/molecular",1,"Rattus rattus",2,FALSE
36.33,-6.1,1,1,"Culture/molecular",1,"Aethomys chrysophilus",2,FALSE
36.46,-3.33,1,1,"Culture/molecular",1,"Lemniscomys striatus",2,FALSE
36.53,-7.51,1,1,"Culture/molecular",1,"Rattus rattus",2,FALSE
36.7833,-1.3167,2,1,"Serology",1,"Rattus rattus",92,FALSE
36.83,-6.85,2,1,"Culture/molecular",2,"Lemniscomys rosalia, Rattus rattus",2,FALSE
36.86,-6.26,1,1,"Culture/molecular",1,"Aethomys chrysophilus",2,FALSE
36.87,-6.05,1,1,"Culture/molecular",1,"Aethomys chrysophilus",6,FALSE
36.9,-6.14,1,1,"Culture/molecular",1,"Aethomys chrysophilus",9,FALSE
36.93,-6.36,1,1,"Culture/molecular",1,"Rattus rattus",2,FALSE
36.99,-7.01,1,1,"Culture/molecular",1,"Lemniscomys rosalia",2,FALSE
36.99,-6.63,1,1,"Culture/molecular",1,"Lemniscomys rosalia",1,FALSE
37.03,-5.34,1,1,"Culture/molecular",1,"Aethomys chrysophilus",7,FALSE
37.04,-6.08,1,1,"Culture/molecular",1,"Aethomys chrysophilus",8,FALSE
37.14,-6.18,3,1,"Culture/molecular",3,"Lemniscomys rosalia, Lemniscomys striatus, Rattus rattus",61,FALSE
37.14,-6.17,1,1,"Culture/molecular",1,"Aethomys chrysophilus",1,FALSE
37.14,-6.15,1,1,"Culture/molecular",1,"Aethomys chrysophilus",2,FALSE
37.15,-6.19,1,1,"Culture/molecular",1,"Aethomys chrysophilus",3,FALSE
37.15,-5.4,1,1,"Culture/molecular",1,"Aethomys chrysophilus",2,FALSE
37.19,-6.29,1,1,"Culture/molecular",1,"Aethomys chrysophilus",2,FALSE
37.2,-5.39,1,1,"Culture/molecular",1,"Aethomys chrysophilus",2,FALSE
37.3,-5.55,2,1,"Culture/molecular",2,"Aethomys chrysophilus, Rattus rattus",5,FALSE
37.4,-5.4,1,1,"Culture/molecular",1,"Aethomys chrysophilus",5,FALSE
37.4,-5.39,1,1,"Culture/molecular",1,"Aethomys chrysophilus",1,FALSE
37.48,-5.38,1,1,"Culture/molecular",1,"Aethomys chrysophilus",7,FALSE
37.6,-6.62,1,1,"Culture/molecular",1,"Lemniscomys rosalia",1,FALSE
37.61,-5.47,1,1,"Culture/molecular",1,"Lemniscomys rosalia",2,FALSE
37.65,-6.84,4,2,"Culture/molecular, Serology",2,"Lemniscomys rosalia, Rattus rattus",11,TRUE
37.68,-6.13,1,1,"Culture/molecular",1,"Lemniscomys rosalia",1,FALSE
37.74,-6.78,1,1,"Culture/molecular",1,"Lemniscomys rosalia",1,FALSE
37.76,-5.47,1,1,"Culture/molecular",1,"Lemniscomys rosalia",1,FALSE
37.78,-5.46,1,1,"Culture/molecular",1,"Lemniscomys rosalia",1,FALSE
37.95,-5.41,1,1,"Culture/molecular",1,"Lemniscomys rosalia",3,FALSE
38,-5.43,1,1,"Culture/molecular",1,"Lemniscomys rosalia",1,FALSE
38.04,-5.45,1,1,"Culture/molecular",1,"Lemniscomys rosalia",4,FALSE
38.06,-5.5,1,1,"Culture/molecular",1,"Lemniscomys rosalia",1,FALSE
38.08,-5.56,1,1,"Culture/molecular",1,"Lemniscomys rosalia",1,FALSE
39.13,13.65,4,1,"Culture/molecular",2,"Arvicanthis niloticus, Rattus rattus",18,FALSE
39.1378,13.6641,4,2,"Culture/molecular, Serology",2,"Arvicanthis niloticus, Rattus rattus",16,TRUE
39.289111,-5.875222,1,1,"Culture/molecular",1,"Suncus murinus",2,FALSE
39.293278,-5.871417,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
39.293722,-5.922639,1,1,"Culture/molecular",1,"Suncus murinus",4,FALSE
39.55,12.4166,4,1,"Culture/molecular",2,"Arvicanthis niloticus, Rattus rattus",90,FALSE
39.616,40.75,2,1,"Serology",1,"Apodemus flavicollis",6,FALSE
39.7166,13.866,4,1,"Culture/molecular",2,"Arvicanthis niloticus, Rattus rattus",30,FALSE
39.725,13.881,4,2,"Culture/molecular, Serology",2,"Arvicanthis niloticus, Rattus rattus",52,TRUE
41.05,41,2,1,"Serology",1,"Apodemus flavicollis",56,FALSE
41.8283300811226,56.1158884288416,1,1,"Serology",1,"Apodemus agrarius",47,FALSE
42.963167,14.823694,1,1,"Culture/molecular",1,"Suncus murinus",3,FALSE
42.975611,14.825056,1,1,"Culture/molecular",1,"Suncus murinus",5,FALSE
44.2031667464194,54.2342174915311,3,1,"Serology",3,"Apodemus agrarius, Apodemus flavicollis, Sorex araneus",123,FALSE
44.294170302776,-20.2992260106711,2,1,"Culture/molecular",2,"Rattus rattus, Suncus murinus",19,FALSE
44.5461772752433,-19.699772221742,2,1,"Culture/molecular",2,"Rattus rattus, Suncus murinus",35,FALSE
45.13716,-12.83119,1,1,"Culture/molecular",1,"Rattus rattus",23,FALSE
45.138,-12.843,1,1,"Culture/molecular",1,"Rattus rattus",1,FALSE
45.4573916700196,-19.5288104561276,2,1,"Culture/molecular",2,"Rattus rattus, Suncus murinus",73,FALSE
46.0886912982633,-25.1755885757307,1,1,"Culture/molecular",1,"Rattus rattus",57,FALSE
